instances,classes,test_distribution,retraining_time,adjustment_time,opt_time
6000,6,[0.05458609 0.11362916 0.00142974 0.03372033 0.30458188 0.4920528 ],0.7223432064056396,0.0655357837677002,0.4877157211303711
6000,6,[0.07725868 0.02165174 0.16065859 0.28172769 0.29124301 0.16746029],0.6848814487457275,0.06356501579284668,0.430065393447876
6000,6,[0.11887349 0.07769872 0.00312886 0.28738315 0.09623791 0.41667787],0.7124273777008057,0.06456828117370605,0.5166265964508057
6000,6,[0.00129859 0.2129641  0.48593956 0.05157028 0.02878708 0.21944039],0.7104108333587646,0.06299805641174316,0.7327277660369873
6000,6,[0.07395671 0.13441185 0.41625443 0.1395127  0.03211128 0.20375303],0.6929996013641357,0.06351065635681152,0.7000367641448975
6000,6,[0.22098738 0.25305969 0.02249079 0.16133173 0.15916102 0.18296939],0.6995112895965576,0.06551980972290039,1.0438294410705566
6000,6,[0.14118216 0.14346203 0.01758469 0.62057543 0.01054533 0.06665035],0.6758248805999756,0.06456470489501953,0.4595303535461426
6000,6,[0.14690656 0.09941784 0.10297544 0.5336155  0.05965471 0.05742995],0.6908092498779297,0.06507492065429688,0.6222720146179199
6000,6,[0.05360882 0.16949517 0.07480697 0.29477858 0.40315951 0.00415096],0.7077755928039551,0.06600785255432129,0.45237112045288086
6000,6,[0.29716373 0.17486222 0.18739003 0.0436705  0.02933849 0.26757504],0.6978559494018555,0.06400752067565918,0.8279085159301758
6000,6,[0.31471849 0.06659281 0.10082672 0.22183911 0.02860845 0.26741442],0.7046284675598145,0.06472086906433105,0.7398123741149902
6000,6,[0.0388316  0.0764787  0.49505823 0.19238124 0.04663946 0.15061077],0.693293571472168,0.06452655792236328,0.707892656326294
6000,6,[0.00290327 0.0317564  0.13263155 0.37648859 0.35786451 0.09835568],0.694206953048706,0.06700849533081055,0.5692670345306396
6000,6,[0.05785455 0.23710604 0.04481782 0.24108622 0.40783615 0.01129923],0.6879379749298096,0.06756138801574707,1.0014183521270752
6000,6,[0.05067638 0.15694135 0.16916769 0.32837134 0.04964702 0.24519622],0.700589656829834,0.06502223014831543,0.6259660720825195
6000,6,"[4.46687133e-02 1.33427700e-01 4.14417113e-04 3.21057625e-02
 1.49342495e-01 6.40040913e-01]",0.7247793674468994,0.06402277946472168,0.5640745162963867
6000,6,[0.54885034 0.15612148 0.0902922  0.07767007 0.05611653 0.07094938],0.7239992618560791,0.06401371955871582,0.6036880016326904
6000,6,[0.0741215  0.22860684 0.28140965 0.11920777 0.22840054 0.0682537 ],0.6937739849090576,0.07392430305480957,0.49672651290893555
6000,6,[0.09699227 0.38958519 0.07896046 0.09715305 0.25077158 0.08653745],0.6876120567321777,0.06455707550048828,0.45715785026550293
6000,6,[0.00558523 0.04525303 0.2294197  0.38377554 0.27488186 0.06108464],0.7017240524291992,0.06655716896057129,0.5885984897613525
6000,6,[0.04672736 0.04416695 0.24218771 0.44937728 0.14866489 0.06887581],0.7244429588317871,0.06655740737915039,0.46814417839050293
6000,6,[0.11028723 0.45270567 0.06300702 0.31615458 0.03975797 0.01808754],0.715172529220581,0.06455850601196289,0.4687168598175049
6000,6,[0.07399817 0.22977819 0.29909642 0.12292894 0.12544984 0.14874844],0.7333042621612549,0.06553411483764648,0.606419563293457
6000,6,[0.16744775 0.04500039 0.38945358 0.18356227 0.05704641 0.1574896 ],0.7403347492218018,0.0645289421081543,0.44225645065307617
6000,6,[0.35968803 0.27416633 0.05264278 0.01550897 0.02969126 0.26830263],0.7042322158813477,0.06578397750854492,0.5227241516113281
6000,6,[0.00785722 0.09354997 0.06790724 0.08540372 0.32361745 0.4216644 ],0.7059435844421387,0.06602239608764648,0.9960019588470459
6000,6,[0.06837388 0.16156118 0.09415867 0.02368082 0.43676437 0.21546107],0.6655373573303223,0.06554317474365234,1.1709399223327637
6000,6,[0.35842344 0.10975707 0.18106593 0.0711449  0.06305852 0.21655013],0.6812365055084229,0.06455826759338379,0.8661785125732422
6000,6,[0.04547297 0.06740096 0.08224208 0.22109663 0.3908892  0.19289816],0.6734750270843506,0.06654715538024902,0.9924335479736328
6000,6,[0.03628839 0.53569469 0.10104318 0.05270164 0.2025118  0.07176031],0.6826190948486328,0.06502175331115723,0.48873043060302734
6000,6,[0.02595974 0.07888669 0.31864588 0.02471123 0.12591981 0.42587665],0.6956515312194824,0.0650019645690918,0.4987375736236572
6000,7,"[0.10426057 0.04651293 0.06364308 0.02399718 0.06666673 0.6840259
 0.01089361]",0.7582223415374756,0.08654928207397461,0.8583395481109619
6000,7,"[0.1965362  0.18911893 0.08451828 0.02689548 0.02037255 0.24901213
 0.23354643]",0.7873952388763428,0.08354926109313965,0.8938858509063721
6000,7,"[0.0901124  0.09005144 0.02049734 0.08183168 0.09231418 0.08926966
 0.5359233 ]",0.776547908782959,0.082550048828125,0.6292610168457031
6000,7,"[0.1622928  0.04557237 0.13082    0.02299262 0.19181764 0.21531134
 0.23119322]",0.7680106163024902,0.0835580825805664,0.7117891311645508
6000,7,"[0.11816281 0.00503374 0.31275527 0.16140914 0.04588925 0.16372737
 0.19302243]",0.7677738666534424,0.08255553245544434,0.9368941783905029
6000,7,"[0.02765813 0.61232976 0.01533433 0.11092081 0.1686188  0.0494952
 0.01564297]",0.7741010189056396,0.08255815505981445,0.672802209854126
6000,7,"[0.15377088 0.08483807 0.10721261 0.20993203 0.08819067 0.23652837
 0.11952737]",0.7712948322296143,0.08353424072265625,0.7129862308502197
6000,7,"[0.19819524 0.29701365 0.07532028 0.0345346  0.17723586 0.10301384
 0.11468652]",0.7411942481994629,0.08553695678710938,0.67779541015625
6000,7,"[0.15687407 0.06004815 0.02667404 0.19876302 0.35944396 0.08440571
 0.11379106]",0.7440187931060791,0.08353447914123535,0.8678889274597168
6000,7,"[0.25024083 0.02005552 0.06494819 0.01478254 0.03684098 0.30409824
 0.30903369]",0.7865500450134277,0.08353853225708008,0.5607326030731201
6000,7,"[0.39000486 0.00194302 0.03450389 0.13722332 0.25654368 0.15383
 0.02595122]",0.7320654392242432,0.08202242851257324,0.5992639064788818
6000,7,"[0.11506078 0.02962035 0.13634781 0.05532203 0.05681332 0.44463315
 0.16220257]",0.7660558223724365,0.0835576057434082,0.6708047389984131
6000,7,"[0.03265716 0.18723851 0.31477065 0.095401   0.02553428 0.25161619
 0.09278221]",0.761354923248291,0.08255648612976074,0.5297152996063232
6000,7,"[0.06897816 0.05075015 0.36277488 0.09261731 0.03047052 0.35966522
 0.03474377]",0.76165771484375,0.08355903625488281,0.7103278636932373
6000,7,"[0.14050258 0.13400773 0.15763258 0.16141593 0.14106279 0.23889524
 0.02648315]",0.7512989044189453,0.08254241943359375,1.0314304828643799
6000,7,"[0.06741835 0.11150697 0.06452836 0.05677193 0.20353544 0.00418615
 0.4920528 ]",0.7463765144348145,0.08300232887268066,0.5881164073944092
6000,7,"[0.05458609 0.11362916 0.00142974 0.03372033 0.05620369 0.28172769
 0.45870331]",0.7361576557159424,0.08453130722045898,0.7182309627532959
6000,7,"[0.07725868 0.02165174 0.01996307 0.07769872 0.29051201 0.34545549
 0.16746029]",0.7364864349365234,0.08255720138549805,1.1958746910095215
6000,7,"[0.19970107 0.01456162 0.36905944 0.11688013 0.05157028 0.02878708
 0.21944039]",0.7773408889770508,0.08202123641967773,0.917431116104126
6000,7,"[0.00129859 0.07265811 0.13441185 0.41625443 0.1395127  0.03211128
 0.20375303]",0.7337970733642578,0.08257794380187988,0.7489352226257324
6000,7,"[0.14118216 0.07980522 0.25305969 0.02249079 0.16133173 0.15916102
 0.18296939]",0.7662625312805176,0.08353638648986816,0.6378059387207031
6000,7,"[0.2463244  0.0383198  0.01758469 0.62057543 0.01054533 0.0092204
 0.05742995]",0.7380309104919434,0.08253788948059082,0.9952430725097656
6000,7,"[0.05360882 0.09329773 0.1510044  0.05138888 0.2433897  0.2902258
 0.11708466]",0.9014649391174316,0.08354854583740234,0.6943795680999756
6000,7,"[0.22310399 0.07405973 0.17486222 0.18739003 0.0436705  0.29276257
 0.00415096]",0.7415270805358887,0.08354735374450684,0.7150230407714844
6000,7,"[3.14718493e-01 6.65928133e-02 1.00826719e-01 2.21839112e-01
 2.84478236e-02 1.60623128e-04 2.67414417e-01]",0.751807689666748,0.0815882682800293,0.5877647399902344
6000,7,"[0.00290327 0.03592832 0.0764787  0.49505823 0.19238124 0.04663946
 0.15061077]",0.750605583190918,0.08254766464233398,0.6622710227966309
6000,7,"[0.03465967 0.02319488 0.10943667 0.37648859 0.35786451 0.08705646
 0.01129923]",0.7272670269012451,0.08451461791992188,0.593663215637207
6000,7,"[0.20761773 0.08734286 0.04481782 0.03700702 0.2040792  0.17393916
 0.24519622]",0.7638583183288574,0.08200955390930176,0.619664192199707
6000,7,"[0.04466871 0.00600766 0.12742003 0.03252018 0.14934249 0.34519768
 0.29484323]",0.7484261989593506,0.08351325988769531,0.6540148258209229
6000,7,"[0.17851083 0.37033951 0.15612148 0.0902922  0.07767007 0.05611653
 0.07094938]",0.7560477256774902,0.08150982856750488,0.7743344306945801
6000,7,"[0.0741215  0.22860684 0.18384913 0.09756052 0.11920777 0.22840054
 0.0682537 ]",0.7720777988433838,0.08202290534973145,0.7946240901947021
6000,7,"[0.09699227 0.18326568 0.28527997 0.09715305 0.00134252 0.24942906
 0.08653745]",0.753270149230957,0.08155512809753418,0.5743403434753418
6000,7,"[0.00558523 0.04525303 0.04005606 0.24218771 0.59804216 0.00779117
 0.06108464]",0.7245526313781738,0.08057475090026855,0.6009128093719482
6000,7,"[0.04672736 0.06355987 0.45270567 0.06300702 0.15645939 0.15969519
 0.05784551]",0.7663977146148682,0.0825657844543457,0.6713440418243408
6000,7,"[0.07399817 0.22977819 0.29909642 0.12292894 0.12544984 0.1306609
 0.01808754]",0.7531919479370117,0.08254146575927734,0.7915198802947998
6000,7,"[0.16744775 0.04500039 0.14723989 0.24221369 0.18356227 0.05704641
 0.1574896 ]",0.7257912158966064,0.08051657676696777,0.6460800170898438
6000,7,"[0.10140719 0.06790724 0.46453993 0.05264278 0.01550897 0.02969126
 0.26830263]",0.7476644515991211,0.08204984664916992,0.6776800155639648
6000,7,"[0.00785722 0.06051666 0.16156118 0.02478309 0.06937558 0.25424187
 0.4216644 ]",0.7594738006591797,0.08455443382263184,0.5964362621307373
6000,7,"[0.34777455 0.01064889 0.10975707 0.25221083 0.06305852 0.00108906
 0.21546107]",0.7741703987121582,0.0810244083404541,0.6323308944702148
6000,7,"[0.04547297 0.06740096 0.08224208 0.22109663 0.2330338  0.1578554
 0.19289816]",0.7460615634918213,0.08251595497131348,0.5865201950073242
6000,7,"[0.03628839 0.41191515 0.12377954 0.10104318 0.05270164 0.2025118
 0.07176031]",0.8082587718963623,0.0815572738647461,0.7268149852752686
6000,7,"[0.02595974 0.07888669 0.31864588 0.12683387 0.02379717 0.08999375
 0.33588291]",0.7418074607849121,0.08255648612976074,0.6949577331542969
6000,7,"[0.06118823 0.29797613 0.08509799 0.1856665  0.10393645 0.20671745
 0.05941724]",0.7333579063415527,0.08355140686035156,0.8051896095275879
6000,7,"[0.30857438 0.02743184 0.18422361 0.17977688 0.1227132  0.06457744
 0.11270265]",0.7615032196044922,0.08255577087402344,0.6627659797668457
6000,7,"[0.07800969 0.10894742 0.46931668 0.13870324 0.00656308 0.12933024
 0.06912964]",0.7486705780029297,0.0825493335723877,0.9199154376983643
6000,7,"[0.01705251 0.09889227 0.26201749 0.01773143 0.48370688 0.08376299
 0.03683642]",0.7668871879577637,0.08173131942749023,0.5797703266143799
6000,7,"[0.0983227  0.20306024 0.05497263 0.00434596 0.36380058 0.00387189
 0.27162601]",0.7650606632232666,0.08163952827453613,0.6368074417114258
6000,7,"[0.2045296  0.12936877 0.22023036 0.18204355 0.04555313 0.02469371
 0.19358088]",0.7522461414337158,0.0825338363647461,0.823901891708374
6000,7,"[0.16063445 0.08619111 0.02758611 0.10352287 0.010901   0.56195405
 0.04921041]",0.7272560596466064,0.08455705642700195,0.80135178565979
6000,7,"[0.29948003 0.10672583 0.01033164 0.22699275 0.06963303 0.0983173
 0.18851943]",0.799431562423706,0.08455061912536621,0.6203348636627197
6000,8,"[0.10426057 0.04651293 0.06364308 0.02399718 0.06666673 0.08057464
 0.60345125 0.01089361]",0.8520264625549316,0.10333514213562012,0.7993495464324951
6000,8,"[0.1965362  0.17827084 0.08926966 0.00609671 0.02689548 0.02037255
 0.24901213 0.23354643]",0.9363281726837158,0.10355210304260254,0.8603589534759521
6000,8,"[0.0901124  0.0721804  0.01787104 0.02049734 0.08183168 0.07918493
 0.19181764 0.44650456]",0.8301286697387695,0.10255026817321777,0.7552011013031006
6000,8,"[0.11816281 0.08970236 0.13082    0.09726664 0.16140914 0.17144582
 0.03817079 0.19302243]",0.8907692432403564,0.10254549980163574,0.7693507671356201
6000,8,"[0.12319655 0.51679134 0.00326231 0.01207202 0.11092081 0.1686188
 0.0494952  0.01564297]",0.8619296550750732,0.10254144668579102,0.7789120674133301
6000,8,"[0.02765813 0.12611275 0.08483807 0.10721261 0.20993203 0.08819067
 0.23652837 0.11952737]",0.8765730857849121,0.10256552696228027,0.7678945064544678
6000,8,"[0.15687407 0.04132117 0.29701365 0.07532028 0.0345346  0.17723586
 0.10301384 0.11468652]",0.8464140892028809,0.10255765914916992,1.2094511985778809
6000,8,"[0.21692222 0.02667404 0.14327181 0.05549121 0.24860703 0.11083693
 0.08440571 0.11379106]",0.8889429569244385,0.10255670547485352,0.8009178638458252
6000,8,"[0.25024083 0.02005552 0.06494819 0.01478254 0.0419208  0.03450389
 0.547597   0.02595122]",0.8274116516113281,0.10155653953552246,0.8243560791015625
6000,8,"[0.28102893 0.05532203 0.05365389 0.00315942 0.17051082 0.25654368
 0.01757866 0.16220257]",0.8540277481079102,0.10255146026611328,0.6688416004180908
6000,8,"[0.03265716 0.08240362 0.02962035 0.07521455 0.31477065 0.12093528
 0.25161619 0.09278221]",0.8973419666290283,0.10255622863769531,0.884906530380249
6000,8,"[0.06897816 0.05075015 0.36277488 0.09261731 0.03047052 0.02447631
 0.3351889  0.03474377]",0.8064126968383789,0.10053873062133789,0.8480105400085449
6000,8,"[0.14050258 0.03842274 0.095585   0.15763258 0.16141593 0.14106279
 0.23889524 0.02648315]",0.8538196086883545,0.1008157730102539,0.7449967861175537
6000,8,"[0.05458609 0.01283226 0.1007969  0.07523843 0.05677193 0.20353544
 0.00418615 0.4920528 ]",0.7865285873413086,0.10255050659179688,0.6612339019775391
6000,8,"[0.07725868 0.02165174 0.07073457 0.03372033 0.05620369 0.28172769
 0.29124301 0.16746029]",0.8540036678314209,0.10356807708740234,0.7814586162567139
6000,8,"[0.11887349 0.07769872 0.00312886 0.01456162 0.27282153 0.09623791
 0.19723748 0.21944039]",0.808391809463501,0.10054254531860352,0.7202975749969482
6000,8,"[0.00129859 0.07265811 0.13441185 0.4918337  0.05157028 0.01236315
 0.03211128 0.20375303]",0.8298544883728027,0.10154151916503906,0.786961555480957
6000,8,"[0.14118216 0.07980522 0.25305969 0.02249079 0.12808513 0.0332466
 0.15916102 0.18296939]",0.8370416164398193,0.10055422782897949,1.0346770286560059
6000,8,"[0.2463244  0.0383198  0.01758469 0.04707095 0.57350447 0.01054533
 0.0092204  0.05742995]",0.8055169582366943,0.09909701347351074,0.7312464714050293
6000,8,"[0.05360882 0.09329773 0.07619743 0.07480697 0.29477858 0.2902258
 0.1129337  0.00415096]",0.8128666877746582,0.10151410102844238,0.7997894287109375
6000,8,"[2.97163726e-01 1.74862222e-01 1.01120768e-02 1.77277948e-01
 4.36704954e-02 2.93384919e-02 1.60623128e-04 2.67414417e-01]",0.8186020851135254,0.10151076316833496,0.6721131801605225
6000,8,"[0.0388316  0.0764787  0.1994082  0.06659281 0.22905722 0.09360861
 0.09877264 0.19725023]",0.8865513801574707,0.10056328773498535,1.0188055038452148
6000,8,"[0.00290327 0.0317564  0.13263155 0.37648859 0.30560942 0.05225509
 0.08705646 0.01129923]",0.8036353588104248,0.10155272483825684,0.7206084728240967
6000,8,"[0.05785455 0.14976318 0.08734286 0.04481782 0.03700702 0.2040792
 0.17393916 0.24519622]",0.8046696186065674,0.10254979133605957,0.93247389793396
6000,8,"[0.04466871 0.00600766 0.12742003 0.00041442 0.03210576 0.14934249
 0.34519768 0.29484323]",0.8749856948852539,0.10051584243774414,0.8642780780792236
6000,8,"[0.0741215  0.47472885 0.15612148 0.0902922  0.07767007 0.05611653
 0.00269567 0.0682537 ]",0.8187558650970459,0.1025550365447998,0.7063717842102051
6000,8,"[0.09699227 0.20573606 0.18384913 0.07896046 0.01860006 0.11920777
 0.2101168  0.08653745]",0.80000901222229,0.10176205635070801,0.9450435638427734
6000,8,"[0.00558523 0.04525303 0.2294197  0.05282407 0.32960895 0.00134252
 0.27488186 0.06108464]",0.8034987449645996,0.10156798362731934,0.6298141479492188
6000,8,"[0.04672736 0.04416695 0.01939291 0.45270567 0.2194664  0.14866489
 0.0110303  0.05784551]",0.8367288112640381,0.09965181350708008,0.6699790954589844
6000,8,"[0.07399817 0.22977819 0.29909642 0.02312713 0.09980181 0.12544984
 0.1306609  0.01808754]",0.8198049068450928,0.10052680969238281,0.82828688621521
6000,8,"[0.16744775 0.04500039 0.14723989 0.24221369 0.12979565 0.05376662
 0.05704641 0.1574896 ]",0.8207399845123291,0.09951448440551758,0.6924183368682861
6000,8,"[0.00785722 0.09354997 0.06790724 0.08540372 0.37913621 0.05264278
 0.01550897 0.29799389]",0.8453934192657471,0.1005556583404541,0.8242197036743164
6000,8,"[0.06837388 0.16156118 0.09415867 0.02368082 0.23056105 0.14205574
 0.06414758 0.21546107]",0.8246543407440186,0.10155773162841797,0.883840799331665
6000,8,"[0.19511601 0.16330743 0.0577892  0.05196787 0.18106593 0.13420343
 0.02365198 0.19289816]",0.8107333183288574,0.10057711601257324,0.6976113319396973
6000,8,"[0.03628839 0.00918459 0.06740096 0.45910914 0.10104318 0.05270164
 0.2025118  0.07176031]",0.7974135875701904,0.10163521766662598,0.7197186946868896
6000,8,"[0.02595974 0.07888669 0.31864588 0.02471123 0.10212264 0.02379717
 0.08999375 0.33588291]",0.8320004940032959,0.09950780868530273,0.9046461582183838
6000,8,"[0.06118823 0.29797613 0.08509799 0.1856665  0.10393645 0.0888546
 0.11786285 0.05941724]",0.8145880699157715,0.10053372383117676,0.8381688594818115
6000,8,"[0.30857438 0.02743184 0.18422361 0.17977688 0.09497033 0.00656308
 0.08575724 0.11270265]",0.85849928855896,0.10155367851257324,0.6970474720001221
6000,8,"[0.01705251 0.06095718 0.10894742 0.20873659 0.26058009 0.27459656
 0.03229322 0.03683642]",0.8428506851196289,0.1005094051361084,0.7163078784942627
6000,8,"[0.0983227  0.01762208 0.24475674 0.01726075 0.34653983 0.00387189
 0.1510266  0.12059941]",0.838336706161499,0.09951329231262207,1.2637486457824707
6000,8,"[0.2045296  0.09685334 0.03251543 0.0224572  0.19777316 0.18204355
 0.07024684 0.19358088]",0.8057758808135986,0.10167932510375977,0.6773297786712646
6000,8,"[0.16063445 0.08619111 0.02758611 0.10352287 0.010901   0.39288987
 0.16906418 0.04921041]",0.8314404487609863,0.1015167236328125,0.775371789932251
6000,8,"[0.29948003 0.10672583 0.01033164 0.1767935  0.05019925 0.06963303
 0.0983173  0.18851943]",0.8432583808898926,0.1005244255065918,0.6881170272827148
6000,8,"[0.02927945 0.21751697 0.00112469 0.23361249 0.16213015 0.19477327
 0.03155115 0.13001182]",0.8543968200683594,0.10156631469726562,0.8504133224487305
6000,8,"[0.33193433 0.00270668 0.01800851 0.06773741 0.12083605 0.00375582
 0.20017567 0.25484553]",0.8431129455566406,0.0999307632446289,0.8286035060882568
6000,8,"[0.48679542 0.07796234 0.03293147 0.09503553 0.17398817 0.07961142
 0.02333101 0.03034463]",0.8009681701660156,0.10151052474975586,0.8034458160400391
6000,8,"[0.07439843 0.11479654 0.17525632 0.35078439 0.14480194 0.00492686
 0.09030183 0.04473368]",0.8745992183685303,0.10051727294921875,1.0374946594238281
6000,8,"[0.14026689 0.04852705 0.09734823 0.40813026 0.05584018 0.07147873
 0.05349995 0.1249087 ]",0.8223800659179688,0.1005399227142334,1.3657593727111816
6000,8,"[0.00221965 0.1205352  0.27207273 0.18629268 0.03374018 0.14101188
 0.04480702 0.19932067]",0.8332991600036621,0.09952497482299805,0.7565169334411621
6000,8,"[0.11322242 0.20945309 0.1933021  0.02233756 0.03996735 0.01454875
 0.20781336 0.19935537]",0.8462584018707275,0.10155296325683594,0.7605633735656738
6000,9,"[0.10426057 0.04651293 0.06364308 0.02399718 0.06666673 0.08057464
 0.38079844 0.22265281 0.01089361]",0.8778543472290039,0.12455582618713379,0.926891565322876
6000,9,"[0.0901124  0.09005144 0.01637236 0.17827084 0.08926966 0.00609671
 0.02689548 0.02037255 0.48255856]",0.9120292663574219,0.12555694580078125,0.948925256729126
6000,9,"[0.1622928  0.03836838 0.00720399 0.07462769 0.05619231 0.02299262
 0.19181764 0.21531134 0.23119322]",0.9525535106658936,0.12508463859558105,1.1239078044891357
6000,9,"[0.11816281 0.00503374 0.31275527 0.16140914 0.04588925 0.01207202
 0.11092081 0.04073453 0.19302243]",0.9236631393432617,0.1240842342376709,0.9884157180786133
6000,9,"[0.02765813 0.12611275 0.08483807 0.10721261 0.29416633 0.00395636
 0.29091758 0.0494952  0.01564297]",0.8676812648773193,0.12255477905273438,0.9774398803710938
6000,9,"[0.19819524 0.29701365 0.0605447  0.01477558 0.0345346  0.17723586
 0.09817299 0.00484085 0.11468652]",0.9677786827087402,0.12455582618713379,1.0433361530303955
6000,9,"[0.15687407 0.06004815 0.02667404 0.14327181 0.05549121 0.24860703
 0.11083693 0.08440571 0.11379106]",0.9411485195159912,0.1255652904510498,1.1681396961212158
6000,9,"[0.25024083 0.02005552 0.06494819 0.01478254 0.0419208  0.03450389
 0.13722332 0.41037368 0.02595122]",0.867335319519043,0.12554264068603516,0.8343544006347656
6000,9,"[0.11506078 0.02962035 0.13634781 0.05532203 0.05365389 0.00315942
 0.42705449 0.01757866 0.16220257]",0.8834278583526611,0.12171483039855957,0.9987874031066895
6000,9,"[0.03265716 0.036321   0.05075015 0.10016736 0.31477065 0.095401
 0.02553428 0.25161619 0.09278221]",0.9096693992614746,0.12312459945678711,0.9309616088867188
6000,9,"[0.14050258 0.29164031 0.05036029 0.09261731 0.03047052 0.1290306
 0.23063462 0.00826062 0.02648315]",0.9394526481628418,0.12510061264038086,1.2852444648742676
6000,9,"[0.06741835 0.11150697 0.06452836 0.03105663 0.02571529 0.20353544
 0.00418615 0.08561163 0.40644118]",0.8613283634185791,0.12412714958190918,1.200084924697876
6000,9,"[0.05458609 0.0226726  0.02165174 0.06930483 0.00142974 0.03372033
 0.05620369 0.28172769 0.45870331]",0.9064896106719971,0.1265571117401123,0.8416080474853516
6000,9,"[0.11887349 0.07769872 0.00312886 0.01456162 0.27282153 0.09623791
 0.19723748 0.05198009 0.16746029]",0.884713888168335,0.12105894088745117,1.1855919361114502
6000,9,"[0.00129859 0.07265811 0.13441185 0.41625443 0.07557927 0.05157028
 0.01236315 0.03211128 0.20375303]",0.8819847106933594,0.12152624130249023,1.0467956066131592
6000,9,"[0.14118216 0.07980522 0.06365681 0.18940288 0.02249079 0.16133173
 0.15916102 0.10577371 0.07719569]",0.9032025337219238,0.12756681442260742,0.953620433807373
6000,9,"[0.14690656 0.09941784 0.05158656 0.00431793 0.04707095 0.5336155
 0.05043431 0.0092204  0.05742995]",0.9302816390991211,0.12562870979309082,1.0624382495880127
6000,9,"[0.05360882 0.16949517 0.07405973 0.17486222 0.12066359 0.06672644
 0.0436705  0.29276257 0.00415096]",0.8890359401702881,0.12163734436035156,1.0133187770843506
6000,9,"[1.15310295e-01 1.99408197e-01 6.65928133e-02 1.00826719e-01
 2.21839112e-01 2.84478236e-02 1.60623128e-04 7.01641894e-02
 1.97250227e-01]",0.8843533992767334,0.12355661392211914,0.8875064849853516
6000,9,"[0.00290327 0.0317564  0.00417193 0.12845962 0.37648859 0.06658872
 0.2390207  0.05225509 0.09835568]",0.8806858062744141,0.13054275512695312,0.9048998355865479
6000,9,"[0.05785455 0.14976318 0.08734286 0.04481782 0.03700702 0.2040792
 0.17393916 0.23389699 0.01129923]",0.8765609264373779,0.12454867362976074,0.8213238716125488
6000,9,"[0.04466871 0.00600766 0.12742003 0.00041442 0.03210576 0.14934249
 0.34519768 0.09010726 0.20473598]",0.8643624782562256,0.12456107139587402,0.9434270858764648
6000,9,"[0.0741215  0.22860684 0.24612201 0.03528764 0.12083384 0.16796227
 0.05611653 0.00269567 0.0682537 ]",0.9030802249908447,0.12755155563354492,1.312596082687378
6000,9,"[0.09699227 0.18326568 0.20631951 0.07896046 0.09715305 0.00134252
 0.03931226 0.2101168  0.08653745]",0.88938307762146,0.12456440925598145,0.9287698268890381
6000,9,"[0.00558523 0.04114213 0.00411089 0.04005606 0.24218771 0.44937728
 0.14866489 0.00779117 0.06108464]",0.9173216819763184,0.12555551528930664,1.0849809646606445
6000,9,"[0.07399817 0.03628906 0.19348913 0.25921653 0.06300702 0.22525165
 0.09090293 0.03975797 0.01808754]",0.8677973747253418,0.1285715103149414,1.043973684310913
6000,9,"[0.16744775 0.04500039 0.14723989 0.24221369 0.00097106 0.12292894
 0.05966227 0.05704641 0.1574896 ]",0.8748211860656738,0.12757158279418945,0.8748857975006104
6000,9,"[0.00785722 0.09354997 0.06790724 0.08540372 0.37913621 0.05264278
 0.01550897 0.02969126 0.26830263]",0.8706762790679932,0.12908697128295898,0.9864389896392822
6000,9,"[0.06837388 0.16156118 0.09415867 0.02368082 0.23056105 0.14205574
 0.06305852 0.00108906 0.21546107]",0.890981912612915,0.12755632400512695,0.8768861293792725
6000,9,"[0.04547297 0.06740096 0.08224208 0.16330743 0.0577892  0.05196787
 0.18106593 0.1578554  0.19289816]",0.8797080516815186,0.12555742263793945,0.8708915710449219
6000,9,"[0.03628839 0.06855804 0.31864588 0.02471123 0.12377954 0.10104318
 0.05270164 0.2025118  0.07176031]",0.8736603260040283,0.12356948852539062,0.9224114418029785
6000,9,"[0.02595974 0.03522849 0.29797613 0.08509799 0.10606382 0.02379717
 0.08999375 0.27646567 0.05941724]",0.9118800163269043,0.12355685234069824,1.4671635627746582
6000,9,"[0.30857438 0.02743184 0.18422361 0.10969903 0.07007786 0.0338586
 0.0888546  0.06457744 0.11270265]",0.8565282821655273,0.1227266788482666,0.8781814575195312
6000,9,"[0.07800969 0.10894742 0.20873659 0.26058009 0.13870324 0.00656308
 0.12933024 0.03229322 0.03683642]",0.8705577850341797,0.12161993980407715,1.1920061111450195
6000,9,"[0.01705251 0.08127019 0.01762208 0.24475674 0.01726075 0.34653983
 0.00387189 0.1510266  0.12059941]",0.8640909194946289,0.12455201148986816,1.1229488849639893
6000,9,"[0.2045296  0.09685334 0.03251543 0.0224572  0.19777316 0.18204355
 0.04555313 0.02469371 0.19358088]",0.8968698978424072,0.12473535537719727,0.8091902732849121
6000,9,"[0.16063445 0.08619111 0.02758611 0.02506836 0.07845451 0.010901
 0.42264503 0.13930902 0.04921041]",0.8660750389099121,0.12421727180480957,0.8704495429992676
6000,9,"[0.24792111 0.15828474 0.01033164 0.06499611 0.11179739 0.05019925
 0.06963303 0.15682491 0.13001182]",0.8501801490783691,0.12453079223632812,0.7892847061157227
6000,9,"[0.02927945 0.21751697 0.08784458 0.01800851 0.06773741 0.12083605
 0.10244077 0.19477327 0.16156297]",0.8945038318634033,0.12254643440246582,1.0358314514160156
6000,9,"[0.33193433 0.21304447 0.01977896 0.127967   0.05242971 0.12155846
 0.07961142 0.02333101 0.03034463]",0.8416163921356201,0.1225135326385498,0.8848302364349365
